customerID,ChurnStatus,Churn,gender,SeniorCitizenLabel,Partner,Dependents,tenure,TenureGroup,Contract,PaymentMethod,PaperlessBilling,InternetService,PhoneService,MonthlyCharges,ChargesBand,TotalCharges,CLV,RuleBasedRisk,SeniorCitizen,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,ChurnLabel
5493-SDRDQ,Churned,1,Male,No,No,No,2,0–12 months,Month-to-month,Mailed check,Yes,DSL,Yes,55.1,Medium ($35–65),113.35,110.2,High Risk,0,No,Yes,No,Yes,No,No,No,Yes
6286-SUUWT,Active,0,Male,No,No,No,1,0–12 months,Month-to-month,Mailed check,No,No,Yes,19.95,Low (<$35),19.95,19.95,High Risk,0,No,No,No,No,No,No,No,No
4819-HJPIW,Active,0,Male,No,No,No,18,13–24 months,Month-to-month,Mailed check,No,DSL,No,25.15,Low (<$35),476.8,452.7,Medium Risk,0,No,No,No,No,No,No,No,No
8654-DHAOW,Active,0,Female,No,No,No,2,0–12 months,Month-to-month,Mailed check,No,DSL,Yes,54.15,Medium ($35–65),101.65,108.3,High Risk,0,Yes,No,Yes,No,No,No,No,No
5438-QMDDL,Active,0,Female,No,Yes,No,19,13–24 months,Month-to-month,Mailed check,Yes,DSL,Yes,59.8,Medium ($35–65),1130.85,1136.2,Medium Risk,0,No,No,Yes,No,No,No,Yes,No
9812-GHVRI,Active,0,Female,No,No,No,40,25–48 months,Month-to-month,Bank transfer (automatic),No,Fiber optic,Yes,83.85,High ($65–95),3532.25,3354.0,Low Risk,0,Yes,No,No,No,No,No,Yes,No
5553-AOINX,Active,0,Female,Yes,Yes,Yes,66,49–72 months,One year,Electronic check,Yes,Fiber optic,Yes,104.9,Premium (>$95),6891.45,6923.4,Low Risk,1,Yes,No,Yes,Yes,No,Yes,Yes,No
1228-ZLNBX,Active,0,Male,No,No,No,21,13–24 months,Month-to-month,Mailed check,No,Fiber optic,Yes,75.3,High ($65–95),1570.7,1581.3,Medium Risk,0,Yes,No,No,No,No,No,No,No
4226-KKDON,Active,0,Male,No,No,No,8,0–12 months,Month-to-month,Electronic check,Yes,DSL,Yes,66.65,High ($65–95),520.95,533.2,High Risk,0,No,No,Yes,No,Yes,Yes,No,No
3831-YCPUO,Active,0,Female,No,Yes,Yes,72,49–72 months,Two year,Credit card (automatic),Yes,Fiber optic,Yes,109.5,Premium (>$95),7854.9,7884.0,Low Risk,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No
7445-WMRBW,Active,0,Female,No,No,No,48,25–48 months,One year,Bank transfer (automatic),Yes,DSL,Yes,73.85,High ($65–95),3581.4,3544.8,Low Risk,0,Yes,No,Yes,Yes,Yes,Yes,No,No
3308-DGHKL,Active,0,Male,No,No,No,69,49–72 months,Two year,Bank transfer (automatic),Yes,No,Yes,19.3,Low (<$35),1447.9,1331.7,Low Risk,0,No,No,No,No,No,No,No,No
9924-JPRMC,Active,0,Male,No,No,No,72,49–72 months,Two year,Electronic check,Yes,Fiber optic,Yes,118.2,Premium (>$95),8547.15,8510.4,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
0080-EMYVY,Active,0,Female,No,No,No,14,13–24 months,One year,Credit card (automatic),No,DSL,Yes,51.45,Medium ($35–65),727.85,720.3,Low Risk,0,No,No,Yes,No,No,No,No,No
6218-KNUBD,Active,0,Male,No,No,No,6,0–12 months,Month-to-month,Electronic check,No,DSL,Yes,59.45,Medium ($35–65),357.6,356.7,High Risk,0,No,No,Yes,No,No,Yes,No,No
7337-CINUD,Active,0,Female,No,Yes,Yes,8,0–12 months,Two year,Bank transfer (automatic),No,No,Yes,19.5,Low (<$35),159.35,156.0,Low Risk,0,No,No,No,No,No,No,No,No
7609-NRNCA,Active,0,Female,No,No,No,17,13–24 months,One year,Mailed check,No,No,Yes,19.55,Low (<$35),280.85,332.35,Low Risk,0,No,No,No,No,No,No,No,No
0623-EJQEG,Active,0,Male,No,No,No,65,49–72 months,One year,Electronic check,No,Fiber optic,Yes,93.55,High ($65–95),6069.25,6080.75,Low Risk,0,Yes,Yes,No,No,Yes,No,Yes,No
7153-CHRBV,Active,0,Female,No,Yes,Yes,57,49–72 months,One year,Mailed check,Yes,DSL,Yes,59.3,Medium ($35–65),3274.35,3380.1,Low Risk,0,No,Yes,No,Yes,Yes,No,No,No
0871-URUWO,Churned,1,Male,No,Yes,No,13,13–24 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,102.25,Premium (>$95),1359.0,1329.25,Medium Risk,0,Yes,No,No,Yes,No,Yes,Yes,Yes
9190-MFJLN,Churned,1,Male,Yes,No,No,19,13–24 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,95.9,Premium (>$95),1777.9,1822.1,Medium Risk,1,No,No,No,Yes,No,Yes,Yes,Yes
6198-PNNSZ,Active,0,Female,No,Yes,No,56,49–72 months,One year,Bank transfer (automatic),No,Fiber optic,Yes,109.8,Premium (>$95),6109.65,6148.8,Low Risk,0,Yes,Yes,Yes,Yes,No,Yes,Yes,No
3317-VLGQT,Active,0,Female,No,Yes,No,14,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,78.1,High ($65–95),1122.4,1093.4,Medium Risk,0,No,No,No,No,No,No,Yes,No
4132-POCZS,Active,0,Male,No,Yes,No,52,49–72 months,Month-to-month,Electronic check,Yes,DSL,No,39.9,Medium ($35–65),2020.9,2074.8,Low Risk,0,No,Yes,No,No,No,No,Yes,No
5614-DNZCE,Active,0,Female,No,No,No,58,49–72 months,Two year,Credit card (automatic),Yes,DSL,Yes,64.9,Medium ($35–65),3795.45,3764.2,Low Risk,0,No,Yes,Yes,Yes,Yes,No,No,No
1095-JUDTC,Churned,1,Female,Yes,No,No,47,25–48 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,95.05,Premium (>$95),4504.55,4467.35,Low Risk,1,Yes,No,Yes,No,Yes,Yes,No,Yes
3896-RCYYE,Active,0,Female,No,No,No,67,49–72 months,Month-to-month,Credit card (automatic),Yes,DSL,No,53.4,Medium ($35–65),3579.15,3577.8,Low Risk,0,No,No,No,Yes,Yes,Yes,Yes,No
9638-JIQYA,Active,0,Male,No,No,No,2,0–12 months,Month-to-month,Credit card (automatic),Yes,DSL,No,24.9,Low (<$35),49.7,49.8,High Risk,0,No,No,No,No,No,No,No,No
3258-SANFR,Active,0,Male,Yes,No,No,6,0–12 months,Month-to-month,Credit card (automatic),No,DSL,Yes,44.7,Medium ($35–65),276.5,268.2,High Risk,1,No,No,No,No,No,No,No,No
3726-TBHQT,Active,0,Male,No,Yes,Yes,71,49–72 months,Two year,Bank transfer (automatic),Yes,Fiber optic,Yes,114.0,Premium (>$95),8175.9,8094.0,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
3190-ITQXP,Active,0,Female,No,Yes,Yes,46,25–48 months,Two year,Bank transfer (automatic),No,No,Yes,20.25,Low (<$35),890.35,931.5,Low Risk,0,No,No,No,No,No,No,No,No
0870-VEMYL,Churned,1,Female,No,No,No,5,0–12 months,Month-to-month,Credit card (automatic),No,DSL,Yes,53.85,Medium ($35–65),259.8,269.25,High Risk,0,No,Yes,No,No,Yes,No,No,Yes
4833-QTJNO,Active,0,Male,Yes,Yes,No,67,49–72 months,Month-to-month,Bank transfer (automatic),No,Fiber optic,Yes,83.85,High ($65–95),5588.8,5617.95,Low Risk,1,Yes,Yes,Yes,No,No,No,No,No
3039-MJSLN,Active,0,Male,No,No,Yes,3,0–12 months,Month-to-month,Bank transfer (automatic),No,No,Yes,20.2,Low (<$35),50.6,60.6,High Risk,0,No,No,No,No,No,No,No,No
0178-CIIKR,Active,0,Female,No,No,No,3,0–12 months,Month-to-month,Mailed check,No,No,Yes,19.95,Low (<$35),58.0,59.85,High Risk,0,No,No,No,No,No,No,No,No
5385-SUIRI,Churned,1,Male,Yes,Yes,No,52,49–72 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,104.2,Premium (>$95),5568.35,5418.4,Low Risk,1,Yes,Yes,No,Yes,No,Yes,Yes,Yes
3982-XWFZQ,Churned,1,Female,No,Yes,No,42,25–48 months,Month-to-month,Electronic check,Yes,DSL,Yes,50.25,Medium ($35–65),2203.65,2110.5,Low Risk,0,Yes,No,No,No,No,No,No,Yes
5774-QPLTF,Active,0,Male,No,Yes,Yes,50,49–72 months,One year,Mailed check,Yes,No,Yes,20.35,Low (<$35),938.95,1017.5,Low Risk,0,No,No,No,No,No,No,No,No
2322-VCZHZ,Active,0,Male,Yes,Yes,No,23,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,90.0,High ($65–95),2024.1,2070.0,Medium Risk,1,No,Yes,Yes,No,No,No,Yes,No
5010-IPEAQ,Active,0,Female,No,Yes,Yes,67,49–72 months,Two year,Credit card (automatic),No,DSL,No,54.2,Medium ($35–65),3623.95,3631.4,Low Risk,0,No,Yes,Yes,Yes,Yes,Yes,No,No
4009-ALQFH,Churned,1,Female,No,No,No,25,25–48 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,99.5,Premium (>$95),2369.05,2487.5,Low Risk,0,No,No,Yes,Yes,No,Yes,Yes,Yes
6383-ZTSIW,Active,0,Female,Yes,Yes,No,39,25–48 months,One year,Mailed check,No,Fiber optic,Yes,99.1,Premium (>$95),3877.95,3864.9,Low Risk,1,No,Yes,Yes,No,No,Yes,Yes,No
8990-YOZLV,Active,0,Female,No,No,No,69,49–72 months,Two year,Mailed check,Yes,DSL,Yes,66.9,High ($65–95),4577.9,4616.1,Low Risk,0,Yes,Yes,Yes,No,Yes,No,No,No
3069-SSVSN,Active,0,Female,No,No,No,1,0–12 months,One year,Mailed check,No,DSL,No,25.85,Low (<$35),25.85,25.85,Low Risk,0,No,No,No,No,No,No,No,No
5222-IMUKT,Active,0,Male,No,No,No,32,25–48 months,Month-to-month,Electronic check,No,Fiber optic,Yes,91.05,High ($65–95),2871.5,2913.6,Low Risk,0,No,No,No,No,No,Yes,Yes,No
3627-FCRDW,Churned,1,Female,No,No,No,9,0–12 months,Month-to-month,Electronic check,No,Fiber optic,Yes,71.0,High ($65–95),672.55,639.0,High Risk,0,No,No,No,No,No,No,No,Yes
7562-GSUHK,Churned,1,Female,No,No,No,16,13–24 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,93.2,High ($65–95),1573.7,1491.2,Medium Risk,0,No,No,Yes,Yes,No,No,Yes,Yes
6685-XSHHU,Active,0,Male,No,Yes,Yes,60,49–72 months,Two year,Bank transfer (automatic),Yes,No,Yes,20.95,Low (<$35),1270.55,1257.0,Low Risk,0,No,No,No,No,No,No,No,No
8901-UPRHR,Active,0,Female,No,Yes,Yes,72,49–72 months,Two year,Bank transfer (automatic),Yes,Fiber optic,Yes,109.2,Premium (>$95),7711.45,7862.4,Low Risk,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No
4903-UYAVB,Churned,1,Male,No,Yes,No,5,0–12 months,Month-to-month,Mailed check,No,No,Yes,19.35,Low (<$35),126.05,96.75,High Risk,0,No,No,No,No,No,No,No,Yes
0118-JPNOY,Active,0,Female,Yes,No,No,26,25–48 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,85.8,High ($65–95),2193.65,2230.8,Low Risk,1,No,Yes,No,No,No,Yes,No,No
6776-TLWOI,Churned,1,Male,No,No,No,3,0–12 months,Month-to-month,Mailed check,No,No,Yes,19.85,Low (<$35),64.55,59.55,High Risk,0,No,No,No,No,No,No,No,Yes
3845-FXCYS,Active,0,Male,No,No,No,2,0–12 months,Month-to-month,Electronic check,Yes,No,Yes,19.65,Low (<$35),31.2,39.3,High Risk,0,No,No,No,No,No,No,No,No
5857-XRECV,Active,0,Female,No,No,Yes,2,0–12 months,One year,Bank transfer (automatic),No,No,Yes,20.5,Low (<$35),38.25,41.0,Low Risk,0,No,No,No,No,No,No,No,No
0725-CXOTM,Active,0,Female,No,No,No,36,25–48 months,One year,Credit card (automatic),Yes,DSL,Yes,89.65,High ($65–95),3348.1,3227.4,Low Risk,0,Yes,Yes,No,Yes,Yes,Yes,Yes,No
4343-EJVQB,Active,0,Male,No,No,No,7,0–12 months,Month-to-month,Mailed check,No,Fiber optic,Yes,74.35,High ($65–95),533.6,520.45,High Risk,0,No,Yes,No,No,No,No,No,No
9000-PLFUZ,Active,0,Female,Yes,Yes,No,60,49–72 months,Two year,Credit card (automatic),Yes,DSL,No,49.45,Medium ($35–65),2907.55,2967.0,Low Risk,1,No,No,Yes,No,No,Yes,Yes,No
3427-GGZZI,Active,0,Female,No,Yes,No,19,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,89.1,High ($65–95),1620.8,1692.9,Medium Risk,0,Yes,No,Yes,No,No,No,Yes,No
7779-ORAEL,Active,0,Male,Yes,Yes,No,45,25–48 months,Two year,Credit card (automatic),No,DSL,Yes,75.15,High ($65–95),3480.35,3381.75,Low Risk,1,Yes,Yes,No,Yes,Yes,No,Yes,No
0644-OQMDK,Active,0,Male,Yes,No,No,4,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,70.65,High ($65–95),293.85,282.6,High Risk,1,No,No,No,No,No,No,No,No
4077-CROMM,Churned,1,Female,No,Yes,Yes,31,25–48 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,104.2,Premium (>$95),3243.45,3230.2,Low Risk,0,Yes,No,No,Yes,Yes,Yes,Yes,Yes
3154-CFSZG,Active,0,Male,No,Yes,Yes,47,25–48 months,Month-to-month,Electronic check,No,Fiber optic,Yes,90.05,High ($65–95),4137.2,4232.35,Low Risk,0,No,Yes,No,Yes,No,No,Yes,No
2868-MZAGQ,Churned,1,Male,No,No,No,1,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,79.25,High ($65–95),79.25,79.25,High Risk,0,No,No,No,No,No,No,Yes,Yes
4847-QNOKA,Churned,1,Female,No,No,No,1,0–12 months,Month-to-month,Bank transfer (automatic),Yes,DSL,Yes,44.9,Medium ($35–65),44.9,44.9,High Risk,0,No,No,No,No,No,No,No,Yes
2220-IAHLS,Active,0,Female,No,No,No,1,0–12 months,Month-to-month,Credit card (automatic),No,No,Yes,19.4,Low (<$35),19.4,19.4,High Risk,0,No,No,No,No,No,No,No,No
1658-XUHBX,Active,0,Female,Yes,Yes,Yes,59,49–72 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,88.75,High ($65–95),5348.65,5236.25,Low Risk,1,Yes,No,No,Yes,No,No,Yes,No
6379-RXJRQ,Churned,1,Male,No,Yes,No,10,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,70.1,High ($65–95),659.65,701.0,High Risk,0,No,No,No,No,No,No,No,Yes
2378-HTWFW,Active,0,Male,Yes,No,No,35,25–48 months,Month-to-month,Credit card (automatic),No,Fiber optic,Yes,91.0,High ($65–95),3180.5,3185.0,Low Risk,1,Yes,Yes,No,No,No,No,Yes,No
8650-RHRKE,Churned,1,Male,No,No,No,4,0–12 months,Month-to-month,Electronic check,Yes,DSL,No,29.65,Low (<$35),118.5,118.6,High Risk,0,No,No,No,Yes,No,No,No,Yes
4377-VDHYI,Active,0,Male,No,Yes,Yes,32,25–48 months,One year,Electronic check,Yes,Fiber optic,Yes,90.8,High ($65–95),3023.85,2905.6,Low Risk,0,No,Yes,Yes,No,No,No,Yes,No
0475-RIJEP,Churned,1,Male,No,No,No,43,25–48 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,77.85,High ($65–95),3365.85,3347.55,Low Risk,0,Yes,No,Yes,No,No,No,No,Yes
1260-TTRXI,Churned,1,Male,No,No,No,4,0–12 months,Month-to-month,Electronic check,No,DSL,Yes,54.3,Medium ($35–65),195.3,217.2,High Risk,0,No,No,No,No,No,No,Yes,Yes
3719-TDVQB,Active,0,Female,Yes,Yes,No,54,49–72 months,Two year,Mailed check,Yes,No,Yes,18.95,Low (<$35),1031.1,1023.3,Low Risk,1,No,No,No,No,No,No,No,No
6328-ZPBGN,Churned,1,Female,Yes,No,No,11,0–12 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,95.15,Premium (>$95),997.65,1046.65,High Risk,1,Yes,No,No,No,No,Yes,Yes,Yes
0201-MIBOL,Active,0,Female,Yes,No,No,66,49–72 months,Two year,Bank transfer (automatic),Yes,Fiber optic,Yes,102.4,Premium (>$95),6471.85,6758.4,Low Risk,1,Yes,Yes,No,No,No,Yes,Yes,No
4937-QPZPO,Active,0,Male,No,Yes,Yes,61,49–72 months,One year,Electronic check,Yes,Fiber optic,Yes,99.9,Premium (>$95),6241.35,6093.9,Low Risk,0,Yes,No,No,Yes,No,Yes,Yes,No
2925-VDZHY,Active,0,Male,No,Yes,Yes,72,49–72 months,Two year,Credit card (automatic),No,DSL,Yes,88.7,High ($65–95),6501.35,6386.4,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
6981-TDRFT,Active,0,Male,No,Yes,Yes,44,25–48 months,One year,Electronic check,Yes,DSL,No,54.3,Medium ($35–65),2317.1,2389.2,Low Risk,0,No,No,No,Yes,Yes,Yes,Yes,No
3413-CSSTH,Active,0,Male,No,No,No,41,25–48 months,Month-to-month,Bank transfer (automatic),Yes,DSL,Yes,55.7,Medium ($35–65),2237.55,2283.7,Low Risk,0,Yes,No,No,Yes,No,No,No,No
8033-VCZGH,Active,0,Male,No,Yes,No,50,49–72 months,One year,Electronic check,Yes,Fiber optic,Yes,103.95,Premium (>$95),5231.3,5197.5,Low Risk,0,Yes,Yes,No,Yes,No,Yes,Yes,No
4789-KWMXN,Churned,1,Male,No,Yes,No,47,25–48 months,One year,Credit card (automatic),Yes,Fiber optic,Yes,110.85,Premium (>$95),5275.8,5209.95,Low Risk,0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
0224-NIJLP,Active,0,Male,No,Yes,Yes,8,0–12 months,Two year,Mailed check,No,No,Yes,20.15,Low (<$35),165.5,161.2,Low Risk,0,No,No,No,No,No,No,No,No
7542-CYDDM,Active,0,Male,No,No,No,18,13–24 months,Month-to-month,Mailed check,No,No,Yes,20.05,Low (<$35),358.5,360.9,Medium Risk,0,No,No,No,No,No,No,No,No
4718-WXBGI,Active,0,Male,No,Yes,Yes,72,49–72 months,Two year,Credit card (automatic),Yes,DSL,Yes,91.95,High ($65–95),6614.9,6620.4,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
2867-UIMSS,Churned,1,Male,No,No,No,1,0–12 months,Month-to-month,Electronic check,No,Fiber optic,Yes,80.5,High ($65–95),80.5,80.5,High Risk,0,No,No,No,No,No,No,Yes,Yes
8495-PRWFH,Active,0,Female,Yes,No,No,42,25–48 months,Month-to-month,Electronic check,No,DSL,Yes,55.65,Medium ($35–65),2421.75,2337.3,Low Risk,1,Yes,No,No,Yes,No,No,No,No
0439-IFYUN,Active,0,Female,Yes,No,No,18,13–24 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,74.7,High ($65–95),1294.6,1344.6,Medium Risk,1,No,No,Yes,No,No,No,No,No
5716-LIBJC,Active,0,Female,No,No,Yes,13,13–24 months,One year,Credit card (automatic),Yes,Fiber optic,Yes,104.15,Premium (>$95),1299.1,1353.95,Low Risk,0,Yes,No,Yes,Yes,No,Yes,Yes,No
2868-LLSKM,Active,0,Female,No,Yes,Yes,68,49–72 months,One year,Bank transfer (automatic),Yes,Fiber optic,Yes,83.65,High ($65–95),5733.4,5688.2,Low Risk,0,Yes,No,Yes,No,Yes,No,No,No
8111-RKSPX,Churned,1,Male,No,No,No,4,0–12 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,72.2,High ($65–95),305.55,288.8,High Risk,0,Yes,No,No,No,No,No,No,Yes
2988-QRAJY,Active,0,Male,No,No,No,69,49–72 months,Two year,Credit card (automatic),Yes,Fiber optic,Yes,110.05,Premium (>$95),7430.75,7593.45,Low Risk,0,Yes,Yes,Yes,Yes,No,Yes,Yes,No
1585-MQSSU,Churned,1,Male,No,No,No,17,13–24 months,Month-to-month,Mailed check,No,DSL,Yes,51.5,Medium ($35–65),900.5,875.5,Medium Risk,0,No,No,No,No,Yes,No,No,Yes
0071-NDAFP,Active,0,Male,No,Yes,Yes,25,25–48 months,Two year,Credit card (automatic),No,No,Yes,25.5,Low (<$35),630.6,637.5,Low Risk,0,Yes,No,No,No,No,No,No,No
2856-NNASM,Churned,1,Male,Yes,No,No,43,25–48 months,Month-to-month,Mailed check,Yes,Fiber optic,Yes,89.55,High ($65–95),3856.75,3850.65,Low Risk,1,No,No,No,No,No,Yes,Yes,Yes
7328-ZJAJO,Active,0,Female,No,Yes,Yes,59,49–72 months,Two year,Credit card (automatic),No,No,Yes,19.5,Low (<$35),1222.65,1150.5,Low Risk,0,No,No,No,No,No,No,No,No
6458-CYIDZ,Active,0,Female,Yes,No,No,5,0–12 months,Month-to-month,Electronic check,No,Fiber optic,Yes,80.7,High ($65–95),374.8,403.5,High Risk,1,No,Yes,Yes,No,No,No,No,No
8559-CIZFV,Churned,1,Male,No,Yes,Yes,21,13–24 months,One year,Mailed check,No,DSL,Yes,77.5,High ($65–95),1625.0,1627.5,Low Risk,0,Yes,Yes,Yes,No,Yes,Yes,No,Yes
1090-PYKCI,Active,0,Female,No,Yes,Yes,69,49–72 months,One year,Credit card (automatic),Yes,Fiber optic,Yes,105.1,Premium (>$95),7234.8,7251.9,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,No,No
3058-WQDRE,Active,0,Male,No,No,No,13,13–24 months,Month-to-month,Bank transfer (automatic),Yes,DSL,No,25.15,Low (<$35),331.85,326.95,Medium Risk,0,No,No,No,No,No,No,No,No
7547-EKNFS,Churned,1,Male,No,Yes,No,42,25–48 months,Month-to-month,Bank transfer (automatic),Yes,Fiber optic,Yes,95.25,Premium (>$95),3959.35,4000.5,Low Risk,0,Yes,No,Yes,Yes,No,Yes,No,Yes
2279-AXJJK,Active,0,Male,No,Yes,No,52,49–72 months,Month-to-month,Credit card (automatic),Yes,Fiber optic,Yes,95.65,Premium (>$95),5088.4,4973.8,Low Risk,0,Yes,No,Yes,No,Yes,No,Yes,No
6769-DYBQN,Churned,1,Male,Yes,No,No,46,25–48 months,Month-to-month,Electronic check,No,Fiber optic,Yes,85.0,High ($65–95),3969.4,3910.0,Low Risk,1,No,Yes,No,No,No,No,Yes,Yes
0909-SELIE,Active,0,Male,No,Yes,No,61,49–72 months,Two year,Bank transfer (automatic),Yes,DSL,Yes,80.8,High ($65–95),4860.85,4928.8,Low Risk,0,Yes,Yes,Yes,Yes,Yes,No,Yes,No
3417-TSCIC,Active,0,Male,No,No,No,29,25–48 months,One year,Mailed check,Yes,DSL,No,24.85,Low (<$35),788.05,720.65,Low Risk,0,No,No,No,No,No,No,No,No
1042-HFUCW,Active,0,Female,No,No,Yes,25,25–48 months,One year,Credit card (automatic),Yes,DSL,Yes,54.75,Medium ($35–65),1266.35,1368.75,Low Risk,0,No,No,Yes,No,Yes,No,No,No
4439-JMPMT,Churned,1,Female,No,Yes,Yes,5,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,85.75,High ($65–95),470.95,428.75,High Risk,0,No,No,No,No,Yes,Yes,No,Yes
6537-OTKMY,Active,0,Male,No,No,No,15,13–24 months,One year,Electronic check,No,DSL,No,50.75,Medium ($35–65),688.2,761.25,Low Risk,0,No,No,No,Yes,No,Yes,Yes,No
8999-EXMNO,Active,0,Female,No,Yes,Yes,19,13–24 months,Two year,Mailed check,No,No,Yes,20.15,Low (<$35),387.7,382.85,Low Risk,0,No,No,No,No,No,No,No,No
6725-TPKJO,Active,0,Male,No,No,No,44,25–48 months,Two year,Mailed check,No,No,Yes,20.05,Low (<$35),845.25,882.2,Low Risk,0,No,No,No,No,No,No,No,No
2446-BEGGB,Churned,1,Female,Yes,No,No,6,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,98.25,Premium (>$95),560.6,589.5,High Risk,1,Yes,No,Yes,No,No,Yes,Yes,Yes
7162-WPHPM,Active,0,Male,No,Yes,Yes,58,49–72 months,Two year,Credit card (automatic),No,DSL,Yes,71.6,High ($65–95),4230.25,4152.8,Low Risk,0,Yes,Yes,Yes,Yes,Yes,No,No,No
1599-MMYRQ,Active,0,Male,No,Yes,Yes,62,49–72 months,One year,Credit card (automatic),Yes,Fiber optic,Yes,81.45,High ($65–95),4983.05,5049.9,Low Risk,0,No,Yes,Yes,No,No,No,No,No
8821-KVZKQ,Active,0,Female,No,Yes,Yes,70,49–72 months,One year,Bank transfer (automatic),Yes,DSL,No,58.4,Medium ($35–65),4113.15,4088.0,Low Risk,0,No,No,Yes,Yes,Yes,Yes,Yes,No
1496-GGSUK,Churned,1,Female,Yes,No,No,1,0–12 months,Month-to-month,Mailed check,Yes,DSL,No,25.7,Low (<$35),25.7,25.7,High Risk,1,No,No,No,No,No,No,No,Yes
6434-TTGJP,Active,0,Male,No,Yes,Yes,10,0–12 months,Two year,Credit card (automatic),No,DSL,No,53.7,Medium ($35–65),521.0,537.0,Low Risk,0,No,Yes,Yes,Yes,Yes,No,Yes,No
0042-JVWOJ,Active,0,Male,No,No,No,26,25–48 months,One year,Bank transfer (automatic),Yes,No,Yes,19.6,Low (<$35),471.85,509.6,Low Risk,0,No,No,No,No,No,No,No,No
0130-SXOUN,Active,0,Male,No,No,No,66,49–72 months,Month-to-month,Credit card (automatic),No,Fiber optic,Yes,89.4,High ($65–95),5976.9,5900.4,Low Risk,0,Yes,No,Yes,No,No,No,Yes,No
2575-GFSOE,Churned,1,Female,No,Yes,Yes,7,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,69.0,High ($65–95),506.9,483.0,High Risk,0,No,No,No,No,No,No,No,Yes
2330-PQGDQ,Active,0,Male,No,Yes,Yes,51,49–72 months,One year,Bank transfer (automatic),No,Fiber optic,Yes,84.2,High ($65–95),4299.75,4294.2,Low Risk,0,Yes,No,Yes,No,Yes,No,No,No
1452-UZOSF,Active,0,Male,No,Yes,Yes,72,49–72 months,Two year,Credit card (automatic),Yes,Fiber optic,Yes,106.1,Premium (>$95),7548.6,7639.2,Low Risk,0,Yes,Yes,Yes,Yes,Yes,Yes,No,No
2097-YVPKN,Active,0,Male,No,No,No,65,49–72 months,Two year,Mailed check,No,No,Yes,25.75,Low (<$35),1654.75,1673.75,Low Risk,0,Yes,No,No,No,No,No,No,No
2842-JTCCU,Churned,1,Male,No,No,No,2,0–12 months,Month-to-month,Bank transfer (automatic),No,DSL,Yes,46.05,Medium ($35–65),80.35,92.1,High Risk,0,No,No,No,No,No,No,No,Yes
8597-CTXVJ,Active,0,Male,No,No,Yes,70,49–72 months,One year,Bank transfer (automatic),No,DSL,Yes,64.95,Medium ($35–65),4551.5,4546.5,Low Risk,0,Yes,Yes,Yes,No,Yes,No,No,No
6631-HMANX,Active,0,Male,No,Yes,No,72,49–72 months,Two year,Credit card (automatic),Yes,DSL,Yes,85.45,High ($65–95),6227.5,6152.4,Low Risk,0,Yes,No,Yes,Yes,Yes,Yes,Yes,No
9962-BFPDU,Active,0,Female,No,Yes,Yes,1,0–12 months,Month-to-month,Mailed check,No,No,Yes,20.05,Low (<$35),20.05,20.05,High Risk,0,No,No,No,No,No,No,No,No
3296-SILRA,Churned,1,Female,Yes,Yes,No,1,0–12 months,Month-to-month,Mailed check,Yes,Fiber optic,Yes,76.4,High ($65–95),76.4,76.4,High Risk,1,No,No,Yes,No,No,No,No,Yes
9681-OXGVC,Churned,1,Female,No,No,No,5,0–12 months,Month-to-month,Electronic check,Yes,Fiber optic,Yes,100.5,Premium (>$95),514.0,502.5,High Risk,0,Yes,No,No,Yes,No,Yes,Yes,Yes
